"","condition","happy","depressed","fear","angry","calm","sounds","seeing","temperature","odors","depth","computations","thoughts","reasoning","remembering","beliefs","hungry","tired","pain","nauseated","safe","love","recognizing","communicating","guilt","disrespected","free_will","choices","self_restraint","intentions","goal","conscious","self_aware","desires","embarrassed","emo_recog","joy","morality","personality","pleasure","pride"
"1063","fish",3,-3,3,-3,3,3,3,3,3,3,-3,0,-3,3,-3,3,3,3,3,3,3,-3,3,-3,-3,3,3,-3,3,-3,3,3,3,-3,3,-3,-3,3,3,3
"1064","microbe",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1065","blue jay",2,0,3,3,2,3,1,2,1,2,-1,-2,-1,0,-1,3,3,2,3,0,3,1,2,-2,-1,1,-1,0,2,1,3,1,1,-1,-2,-1,-2,1,3,-1
"1066","robot",-3,-3,-3,-3,-3,2,2,2,-3,3,3,-3,-1,2,-3,-3,-3,-3,-3,-3,-3,1,1,-3,-3,-3,2,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1067","bear",1,-1,3,3,2,3,3,3,3,3,-2,3,3,3,-2,3,3,3,3,3,0,2,3,-3,-2,3,3,0,3,3,3,-3,3,-3,-1,3,-3,3,3,-3
"1068","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1069","beetle",-3,-3,3,-3,-1,3,3,3,3,0,-3,-3,-3,-3,-3,3,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1070","dolphin",1,0,2,0,0,2,2,2,0,2,-1,1,0,0,-2,3,2,2,2,0,1,1,1,-2,-2,1,1,1,2,1,1,1,-1,-1,2,2,-1,0,1,-2
"1071","frog",3,0,3,0,3,3,3,3,3,3,-3,3,0,1,-3,3,3,3,3,3,0,2,3,-3,-3,0,3,0,0,3,3,0,3,-3,0,3,-3,0,3,-3
"1072","microbe",-3,-3,-3,-3,-3,-2,-3,-1,-2,1,-2,-3,-1,-3,-3,-1,-3,-3,-3,-3,-3,-3,-2,-3,-3,-2,-1,-3,-3,0,1,1,-3,-3,-3,-3,-3,-2,-3,-3
"1073","fetus",3,-2,3,-1,3,3,2,3,1,-3,-3,3,0,0,-3,3,3,3,2,3,2,3,1,-3,-3,0,0,-3,2,1,3,1,2,-3,-3,2,-3,3,2,-3
"1074","adult",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1075","fish",0,-1,2,-1,1,1,2,2,-1,1,-1,-1,-2,0,-2,3,1,1,-1,1,-3,-1,-1,-2,-2,1,1,-1,0,0,-1,0,0,-2,-3,-1,-1,0,0,-1
"1076","computer",-3,-3,-3,-3,-3,3,3,3,3,3,3,-3,0,3,-3,-3,-3,-3,-3,-3,-3,2,3,-3,-3,-3,3,0,-3,3,-3,-3,-3,-3,0,-3,0,-3,-3,-3
"1077","bear",2,2,1,2,2,2,2,1,2,1,0,2,-1,2,-1,2,2,2,1,2,2,2,2,2,0,1,2,1,2,1,2,2,2,0,1,2,-1,2,2,2
"1078","dog",3,3,3,3,3,3,3,3,3,0,-3,3,0,2,-3,3,3,3,3,0,0,3,2,0,-3,3,2,2,2,1,3,0,3,-3,-2,3,-3,2,3,-3
"1079","dolphin",0,-2,0,-1,0,-1,-2,1,-2,-1,-2,0,-1,-2,0,-2,-1,0,0,0,-1,-1,1,-1,-2,0,-1,0,-1,-1,-1,-1,-1,-2,1,-2,-2,0,-1,-1
"1080","elephant",2,3,3,3,3,3,3,3,3,-1,1,0,-2,3,0,3,3,3,2,2,1,3,3,-2,1,2,2,1,1,-1,1,1,2,-3,0,2,0,2,3,1
"1081","dog",2,2,1,2,3,2,3,1,3,2,0,1,1,3,1,3,3,3,1,2,3,3,1,3,-1,-1,0,0,2,1,1,-1,2,1,0,3,-1,3,3,0
"1082","computer",-3,-3,-3,-3,-2,2,0,2,0,-1,3,-3,2,1,-3,-3,-3,-3,-3,-3,-3,2,2,-3,-2,-3,2,-1,-3,0,-2,0,-3,-3,0,-3,0,-2,-3,-3
"1083","person in a persistant vegetative state",-3,1,2,-3,-3,2,-3,0,1,-3,-3,2,-3,-3,-3,-2,-3,2,-3,-3,1,-1,-2,-3,1,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,1,-3,-3
"1084","blue jay",0,-3,3,3,0,3,3,3,2,3,-2,0,-3,3,-3,3,3,3,3,3,-3,0,-2,-3,-3,-2,3,-3,0,3,-2,0,-3,-3,0,-3,-3,0,3,-3
"1085","child",3,0,2,1,2,3,-1,2,2,1,-2,3,2,0,0,2,2,3,2,2,2,1,2,1,1,0,0,-1,2,0,1,1,1,2,1,1,1,3,2,2
"1086","goat",3,-3,3,3,3,3,3,3,3,3,-3,3,3,3,3,3,3,3,3,3,3,2,3,-3,3,3,3,3,3,3,3,3,3,-3,-3,3,3,3,3,3
"1087","robot",-3,-3,-3,-3,-3,0,-3,0,0,-3,0,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1088","fish",-1,-1,1,-1,-1,1,1,1,0,2,-2,-1,-1,-2,-2,1,0,1,-2,0,-1,-1,-2,-2,-2,-1,-1,-2,-1,-1,0,-1,-2,-2,-2,0,-2,-1,0,-2
"1089","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1090","goat",3,3,3,3,3,3,3,3,3,0,-2,2,1,3,-1,3,3,3,3,3,2,3,3,0,2,1,3,0,1,1,2,1,3,3,2,3,0,3,3,2
"1091","microbe",-3,-3,-3,-3,-3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1092","fetus",-3,-3,-1,-3,-1,0,-3,-1,-3,-3,-3,-3,-3,-1,-3,-3,-3,0,-3,-1,-3,-2,-1,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3
"1093","chimpanzee",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1094","car",-3,-3,-3,-3,-3,-2,-2,1,-3,-1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1095","elephant",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1096","dolphin",3,3,2,2,3,3,3,3,3,3,1,3,3,2,2,3,3,3,2,2,2,2,3,2,3,3,2,0,3,3,3,3,3,2,2,3,-2,3,3,2
"1097","computer",-3,-3,-3,-3,-3,3,0,3,-1,2,3,-3,2,3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,3,-3,3,3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3
"1098","elephant",3,3,3,3,3,3,3,3,3,3,1,3,3,3,-3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,-2,0,3,0,3,3,3
"1099","beetle",-3,-3,1,-3,1,2,3,2,2,-2,-3,0,-2,2,-2,2,2,2,-3,1,-3,-3,2,-3,-3,2,2,-3,-2,3,2,2,-3,-3,-3,-2,-3,-2,1,-3
"1100","person in a persistant vegetative state",-3,-3,1,-3,-3,2,0,1,3,-1,-3,-1,-3,-2,-3,-2,2,3,1,-3,-3,0,-2,-3,-3,-3,-3,-3,-1,-3,1,-3,-3,-3,-3,-2,-3,-3,0,-3
"1101","bear",-3,3,2,3,3,3,3,3,3,1,-2,0,-3,1,-2,3,3,3,2,3,2,2,3,-3,3,2,2,-3,2,2,2,0,2,-2,0,0,-2,2,3,1
"1102","mouse",2,2,3,3,3,3,3,2,3,0,-3,1,0,2,-3,3,3,3,3,3,0,1,3,-3,-3,0,3,2,3,2,3,0,2,-3,-3,2,-3,2,3,-3
"1103","frog",-2,-3,1,-1,1,2,2,0,0,-1,0,0,-2,0,-3,2,2,2,-1,1,-2,0,0,-3,-2,-2,0,-2,0,-1,-2,-3,-2,-2,-2,-1,-2,-2,1,-2
"1104","goat",2,2,1,1,0,1,2,-1,0,0,-3,1,2,0,-3,3,1,2,2,-3,2,2,0,0,-3,0,0,-1,-1,-1,-1,-1,1,-3,-1,1,-1,2,2,1
"1105","infant",0,-2,0,0,0,0,0,0,0,-2,-2,0,-2,-1,0,0,0,0,0,0,0,0,-1,-2,-2,-1,-1,-2,-2,-1,0,0,0,0,0,0,-2,0,0,-1
"1106","blue jay",2,0,2,0,1,2,2,2,2,-1,-2,-1,-1,2,-1,3,1,2,0,3,0,2,2,-1,-1,-3,1,0,1,-1,-1,-2,-1,1,-2,1,-2,0,1,1
"1107","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3
"1108","person in a persistant vegetative state",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1109","dolphin",2,2,3,2,2,3,2,2,2,2,-3,1,-3,2,-2,3,3,3,2,2,1,2,2,-3,-3,1,-3,-3,-3,-3,2,-3,1,-3,1,2,-3,3,2,-3
"1110","bear",-2,-2,0,1,-2,1,3,2,2,-2,-3,0,-1,-1,-3,3,2,1,1,-1,-2,0,-1,-2,-3,1,-1,-2,2,-1,-2,0,1,-3,-2,-1,-3,-1,-1,-3
"1111","frog",2,2,2,0,2,2,2,3,0,1,-1,2,-2,1,-2,3,3,3,2,1,1,2,3,-2,-2,1,0,-1,1,1,2,3,2,-2,-2,1,-2,2,2,0
"1112","fish",-2,-3,-3,-3,1,1,3,3,2,0,-3,2,-3,2,-3,3,1,3,0,-1,-3,-2,0,-3,-3,1,-3,-2,-3,-3,-3,-3,-3,-3,-3,0,-3,-1,1,-3
"1113","adult",3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3
"1114","microbe",-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1115","dog",1,0,1,1,1,1,2,1,3,1,-1,1,-1,1,0,1,1,2,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,2,0,1,1,1,1,1,1
"1116","beetle",-2,-3,1,-2,0,3,1,3,3,2,-3,-1,-2,0,-2,3,-1,2,-3,0,-2,0,1,-3,-2,1,0,-2,0,1,2,-1,2,-2,-2,-2,-2,-2,-1,-3
"1117","child",2,-1,3,1,1,2,2,1,2,-2,0,2,-1,2,-1,3,3,3,2,1,2,2,3,0,-1,-1,-1,-2,3,0,1,-1,1,2,0,2,2,2,2,1
"1118","bear",1,0,1,-1,2,1,0,1,2,-1,-1,1,2,0,0,0,1,0,0,0,0,2,1,0,0,1,2,0,2,1,1,-1,1,0,1,1,-1,2,0,1
"1119","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1120","chimpanzee",3,3,3,3,3,2,2,3,1,2,-2,1,1,2,2,3,3,3,3,2,2,3,1,0,3,1,1,-1,3,1,2,1,3,3,2,3,1,3,2,3
"1121","car",-2,-1,3,-2,3,2,-2,-1,1,1,2,-1,2,3,0,2,-1,-1,1,2,-1,-1,-1,-2,-1,2,2,1,2,-1,1,2,-1,2,-1,-1,-1,-2,-1,2
"1122","infant",2,-2,2,3,0,2,3,2,0,-1,-3,-1,-2,-2,-3,3,3,3,-1,1,3,3,0,-3,-2,-1,1,-3,-2,-1,-2,-2,3,-3,-2,2,-3,-1,0,1
"1123","dog",3,3,3,3,3,3,3,3,3,3,-1,1,-1,3,-3,3,3,3,3,3,3,3,3,1,3,-1,3,3,0,3,-1,0,3,3,3,3,3,3,3,3
"1124","car",-3,-3,-3,-3,-3,2,-3,1,1,2,2,-2,0,1,-2,-3,-3,-3,-3,-3,-3,1,1,-3,-3,0,1,0,0,-2,-2,1,-3,-3,-2,-3,0,-1,-3,-3
"1125","elephant",0,0,3,3,0,3,3,3,3,-3,-3,0,-2,3,-3,3,3,3,-2,0,1,3,3,-3,3,1,0,0,-2,0,3,1,0,-3,0,0,-3,-3,0,-3
"1126","computer",1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2
"1127","mouse",0,-3,3,-3,1,3,3,3,2,-1,-3,-2,-2,0,-3,3,1,3,-1,3,-2,-2,0,-3,-3,2,2,-3,3,-1,0,1,0,-3,-3,-1,-3,-1,1,-3
"1128","chimpanzee",1,-1,2,2,2,2,2,2,2,2,-2,1,0,2,-3,3,3,3,2,2,-1,2,3,0,-1,2,2,-1,-2,1,2,1,1,-2,0,0,-2,1,2,-2
"1129","microbe",-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,3,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3
"1130","microbe",-3,-2,-3,-3,-1,1,-2,-1,-2,0,-2,-2,-1,0,-3,1,-1,-1,-3,-1,-3,0,0,-3,-3,-2,0,0,1,1,-1,-2,-3,-3,-2,-3,-2,-2,-3,-2
"1131","computer",-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1132","child",3,3,3,3,3,3,3,3,3,0,-3,3,0,1,2,3,3,3,3,3,3,3,2,1,1,1,1,-1,3,0,3,0,3,2,0,3,-1,3,3,1
"1133","car",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1134","dolphin",0,-3,1,-2,0,3,3,1,0,1,-3,0,-3,0,-2,3,-1,1,0,0,-2,1,1,-3,-3,3,1,-3,1,0,0,1,1,-2,-1,1,-3,-2,1,-3
"1135","person in a persistant vegetative state",-2,-2,-2,-2,-1,-2,-3,-1,-1,-1,-3,-3,-3,-3,-1,-2,-2,-1,-1,-1,-1,-3,-3,-1,-1,-2,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-1
"1136","fish",-3,-3,-2,-3,0,3,2,3,-2,3,-2,-2,-1,-1,-2,3,-2,1,-2,3,-3,2,3,-3,-3,-1,-2,-3,-2,-2,0,-1,-3,-3,-2,-3,-3,1,-3,-3
"1137","goat",3,0,0,-1,-1,0,0,0,1,-1,-3,1,0,1,0,3,-1,1,0,2,2,-3,-3,-2,0,1,2,0,1,1,-1,1,-1,-1,-3,-1,-2,-1,3,-1
"1138","person in a persistant vegetative state",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1139","frog",-1,-2,-1,-2,-1,3,3,2,0,-1,-1,-2,-1,-1,-1,2,1,1,-2,-1,-2,0,-1,-2,-2,-1,-2,0,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,0,-2
"1140","bear",0,0,0,0,1,3,3,2,3,3,-3,0,2,3,-1,3,3,3,3,1,0,0,1,-1,0,0,3,0,2,1,1,2,1,0,0,0,-2,0,3,0
"1141","dog",3,3,3,2,1,3,1,2,3,2,-3,0,-2,2,-3,3,3,3,2,2,0,3,-1,0,-2,-2,0,-1,-2,-2,-1,0,-1,-1,2,3,-1,1,3,-3
"1142","blue jay",2,-2,2,0,-2,2,3,2,-2,-2,-3,-1,-2,-1,-3,3,2,3,2,1,-1,0,0,-2,-2,0,-1,-2,-2,-2,-2,-1,0,-2,-1,0,-2,-2,-2,-2
"1143","computer",-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1144","fetus",-2,-3,-3,-3,-3,-2,-3,2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"1145","dolphin",3,3,3,3,3,3,3,3,3,3,-3,3,-2,0,0,3,3,3,3,3,3,0,3,-3,-3,0,1,-3,3,3,0,-3,3,3,0,3,-3,3,3,3
"1146","microbe",-1,-3,-3,-3,-3,-3,-3,0,-3,-3,0,-3,-1,-1,-3,-3,-3,-3,-3,1,-3,0,3,-3,-3,-2,3,-3,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1147","blue jay",1,0,3,1,3,3,3,3,3,2,-3,-2,-2,0,-3,3,3,3,3,3,0,2,3,-1,0,3,3,3,0,3,3,-3,0,-3,1,3,-3,3,3,0
"1148","infant",1,-1,-1,-2,-1,2,1,1,1,-2,-3,0,-2,0,-3,1,1,2,-3,-2,-2,2,-2,-3,-3,-1,0,-2,-3,-2,-2,-1,-2,-3,-2,1,-2,-3,1,-3
"1149","child",2,-1,2,2,1,2,2,2,1,2,0,1,0,-1,1,2,2,2,2,2,0,2,0,0,-1,2,0,0,1,-1,2,0,2,1,-1,2,0,2,2,1
"1150","car",-3,-3,-3,-3,-3,1,-3,3,-3,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1151","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1152","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1153","frog",-1,-3,-1,-1,2,3,3,0,0,1,-3,-1,-3,-1,-3,2,2,3,-3,0,-3,-3,0,-3,-3,1,-1,-3,-1,-2,-1,-2,1,-3,-3,-1,-2,-2,1,-3
"1154","beetle",-2,-2,0,0,-1,0,0,1,2,0,-2,-1,-1,-2,-3,0,-1,-1,0,1,-2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,-1,-1,-2,-2,-2,0
"1155","robot",-3,-3,-3,-3,-3,3,-1,1,0,0,3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,0,3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1156","fetus",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1157","adult",3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3
"1158","chimpanzee",3,-3,3,1,0,2,2,-2,1,-2,-2,1,0,1,-3,3,3,3,0,3,-2,3,3,-2,-1,1,2,-3,-2,-1,0,-2,-2,-2,-2,2,-3,-2,3,-3
"1159","mouse",1,1,2,0,1,2,2,2,2,2,0,1,1,2,-1,2,2,2,0,0,-1,1,1,-2,-2,2,2,1,2,1,2,0,1,-2,-2,0,-2,1,1,0
"1160","person in a persistant vegetative state",-1,1,-1,-2,1,-1,-2,-2,0,-1,-3,-1,-3,-2,0,0,-2,-1,-1,-1,0,-3,-1,-1,-1,-2,-1,0,-2,-2,-2,0,1,-3,-1,0,-2,-2,-1,-1
"1161","chimpanzee",0,2,1,1,1,3,3,-1,3,0,1,0,0,2,-3,3,3,3,-1,-2,1,3,1,2,-2,0,3,-2,2,1,0,-2,0,-2,1,2,-2,3,3,-3
"1162","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
"1163","microbe",-3,-3,-3,-2,-3,-3,-2,2,-2,0,-1,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-1,-3,-3,-1,-1,0,-3,1,-2,-1,-2,-3,-3,-3,-2,-3,-2,-3
"1164","mouse",-2,-2,0,-2,-2,-1,-1,-1,-1,-3,-3,-2,-2,-2,-1,2,-2,-1,-1,-1,-2,-2,-1,-3,-3,-1,-2,-2,-3,-2,-3,0,-2,-3,-3,-2,-2,-2,-1,-3
"1165","fish",3,-3,3,-3,3,3,3,3,-3,3,0,-3,0,3,-3,3,3,3,-3,3,-3,3,3,-3,-3,-3,3,3,0,-3,-3,3,-3,-3,-3,-3,-3,-3,3,-3
"1166","computer",-3,-3,-3,-2,-3,-1,-2,0,-3,-1,3,-3,0,0,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3
"1167","robot",-3,-3,-3,-3,-3,3,3,3,2,0,3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,3,2,-3,-3,-3,0,-3,-2,3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3
"1168","computer",-3,-3,-3,-3,-3,1,-3,1,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1169","frog",-1,2,3,-1,2,3,3,2,2,2,-2,-2,-2,1,-2,3,1,3,-1,-1,-1,3,3,-3,-3,-1,-1,-1,-3,-2,3,-1,2,-3,-1,0,-2,-1,0,-2
"1170","bear",0,0,2,2,0,3,3,1,3,1,-3,1,-2,2,-2,3,2,3,2,1,0,2,-2,-1,-2,1,0,-2,2,-2,3,1,1,-2,-2,0,-1,0,2,-1
"1171","blue jay",3,-3,3,3,3,3,3,3,3,2,-3,3,0,3,-2,3,3,3,1,3,0,0,3,-3,-3,3,3,-2,3,3,2,0,3,-3,-3,3,-3,3,3,-1
"1172","elephant",2,1,3,1,1,3,3,2,2,1,-3,0,1,3,-3,3,3,3,1,3,2,3,3,-1,-2,2,2,2,-1,2,0,0,1,-1,-1,2,-2,3,2,1
"1173","robot",-3,-3,-3,0,-3,2,3,2,3,0,2,-3,0,2,-3,-3,-3,-3,-3,-3,-3,2,3,-3,0,-3,2,0,-3,1,-3,-3,-3,-3,0,-3,1,-3,-3,-3
"1174","child",3,-1,3,2,-1,0,0,0,1,0,-1,3,1,1,-1,3,3,2,2,2,3,3,1,1,-2,0,1,0,0,1,0,1,0,3,-2,3,-1,2,2,2
"1175","blue jay",3,3,3,3,3,3,3,3,3,3,-3,3,-3,0,-3,3,3,3,0,3,-3,3,3,-3,-3,3,3,-3,3,1,3,3,3,-3,-3,3,-3,3,3,-3
"1176","adult",3,1,1,1,1,2,3,2,2,2,3,1,1,3,2,2,2,2,2,1,1,3,2,1,1,3,2,1,2,3,2,3,3,2,2,2,3,2,3,0
"1177","person in a persistant vegetative state",-3,-3,-3,-3,-2,-2,-3,-2,-2,-3,-3,-2,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-3,-3,-2,-3,-3,-2,-3,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3
"1178","dog",3,3,3,3,3,3,3,3,3,3,-2,3,-1,3,0,3,3,3,3,3,3,3,3,3,2,3,3,3,3,-2,3,-1,3,0,3,3,2,3,3,-1
"1179","child",3,1,3,2,2,3,3,2,3,1,-2,3,1,2,2,3,3,3,3,3,3,2,3,2,2,3,0,-1,3,1,3,-1,3,2,1,3,1,3,3,2
"1180","fish",-3,-3,-2,-3,-2,-2,0,-1,-2,-2,-3,-2,-3,-2,-3,-2,-2,-2,-3,-2,-3,-2,-1,-3,-3,-3,-3,-2,-3,-1,-1,-2,-3,-3,-2,-3,-3,-3,-3,-3
"1181","dog",3,3,3,3,3,3,3,3,3,3,-1,2,1,2,0,3,3,3,3,3,3,3,2,3,1,2,2,1,2,2,2,2,2,2,1,3,2,3,3,2
"1182","microbe",-3,-3,-3,-3,-3,-2,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,0,1,-3,-3,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1183","beetle",-3,-3,1,-3,-3,1,3,2,1,-3,-3,-3,-3,-3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3
"1184","mouse",-2,-3,1,1,1,3,3,2,1,2,-2,2,-2,1,-2,3,-1,3,0,0,1,0,1,-2,-3,3,2,0,0,-2,2,2,-2,-2,-1,-2,-2,0,1,-2
"1185","bear",0,-1,2,2,1,3,3,2,3,1,-2,2,-1,0,-2,3,3,3,2,1,0,2,0,1,-1,1,3,-1,-1,1,3,-1,0,-2,-2,1,-2,1,2,0
"1186","dolphin",3,1,2,2,1,3,3,2,2,3,-2,3,2,2,0,3,3,3,-1,0,3,3,3,1,0,3,2,0,2,1,3,3,3,0,1,3,1,2,3,0
"1187","car",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1188","dolphin",2,2,2,1,1,3,3,3,2,-1,-2,1,-1,1,-2,3,3,3,1,2,1,2,2,0,0,1,1,-1,1,1,2,-2,2,0,-1,2,0,2,2,-1
"1189","infant",2,1,0,1,2,1,2,1,1,0,-2,-1,-2,-2,-3,3,3,3,1,2,2,1,-2,-2,-2,-1,0,-2,0,1,-1,0,1,-1,-1,2,-3,1,2,-2
"1190","chimpanzee",1,1,3,3,-2,-2,3,3,2,2,-2,2,-2,1,-3,3,3,3,2,0,0,0,0,-2,-2,0,-2,-2,-2,-2,0,-2,-1,-2,-2,-1,-3,1,2,-2
